,locality,type of property,subtype of property,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
2789,TILFF,HOUSE,HOUSE,750000.0,6.0,283.0,NOT_INSTALLED,,-1.0,True,120.0,True,2000.0,5605,4,True,
2790,Deinze,APARTMENT,APARTMENT,215000.0,1.0,54.0,HYPER_EQUIPPED,False,,True,10.0,,,,,False,AS_NEW
2791,Molenbeek-Saint-Jean,HOUSE,APARTMENT_BLOCK,1000000.0,8.0,422.0,INSTALLED,False,,,,,,130,2,False,GOOD
2792,Dilbeek,APARTMENT,APARTMENT,275000.0,2.0,105.0,SEMI_EQUIPPED,,-1.0,True,6.0,,,UNKNOWN,4,,GOOD
2793,Ixelles,APARTMENT,APARTMENT,149000.0,1.0,34.0,0,,,,,,,UNKNOWN,,,JUST_RENOVATED
2794,Lille,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
2795,Lille,APARTMENT,APARTMENT,270000.0,1.0,85.0,INSTALLED,,-1.0,True,15.0,,,,,,
2796,Lille,APARTMENT,APARTMENT,345000.0,2.0,98.0,INSTALLED,,-1.0,True,15.0,,,UNKNOWN,,,
2797,Herentals,HOUSE,HOUSE,259000.0,3.0,148.0,SEMI_EQUIPPED,,-1.0,True,,True,,274,3,,TO_BE_DONE_UP
2798,Herentals,APARTMENT,APARTMENT,259000.0,2.0,100.0,SEMI_EQUIPPED,,-1.0,,,,,,2,,GOOD
2799,Herentals,HOUSE,HOUSE,549000.0,4.0,221.0,HYPER_EQUIPPED,,-1.0,True,,True,,877,4,True,AS_NEW
2800,Dessel,HOUSE,HOUSE,895000.0,4.0,293.0,INSTALLED,False,,True,,,,1548,4,,AS_NEW
2801,Tielt,HOUSE,HOUSE,195000.0,2.0,125.0,,False,,True,,,,453,3,False,TO_BE_DONE_UP
2802,Antwerp,HOUSE,MANSION,625000.0,3.0,205.0,HYPER_EQUIPPED,,,True,,,,0,2,,AS_NEW
2803,Egio,APARTMENT,APARTMENT,70000.0,1.0,55.0,0,True,,,,,,UNKNOWN,,False,AS_NEW
2804,Egio,APARTMENT,APARTMENT,100000.0,1.0,77.0,0,True,,,,,,UNKNOWN,,False,AS_NEW
2805,Athènes,APARTMENT,APARTMENT,160000.0,3.0,88.0,0,False,,,,,,UNKNOWN,,False,AS_NEW
2806,Chalkoutsion,HOUSE,HOUSE,105000.0,2.0,78.0,0,False,1.0,,,,,250,,False,GOOD
2807,Athènes,APARTMENT,APARTMENT,260000.0,0.0,102.0,0,False,,,,,,UNKNOWN,,False,
2808,Merelbeke,APARTMENT,APARTMENT,295000.0,2.0,94.0,HYPER_EQUIPPED,False,,True,2.0,True,,,3,,GOOD
2809,Olen,HOUSE,HOUSE,399000.0,4.0,245.0,INSTALLED,False,,True,,,,1087,,False,GOOD
2810,Lede,HOUSE,HOUSE,515000.0,4.0,220.0,HYPER_EQUIPPED,False,,True,20.0,True,350.0,350,3,False,AS_NEW
2811,Lede,HOUSE,HOUSE,515000.0,4.0,220.0,HYPER_EQUIPPED,False,,True,,True,,350,3,False,AS_NEW
2812,Boezinge,HOUSE,HOUSE,249000.0,4.0,135.0,INSTALLED,False,,,,True,115.0,209,2,False,AS_NEW
2813,Morlanwelz,APARTMENT,DUPLEX,210000.0,3.0,,,False,,True,12.0,,,UNKNOWN,UNKNOWN,False,UNKNOWN
2814,Lodelinsart,HOUSE,HOUSE,240000.0,3.0,210.0,0,False,,True,,,,0,,False,AS_NEW
2815,Bruxelles,APARTMENT,GROUND_FLOOR,229000.0,3.0,165.0,,False,1.0,True,6.0,True,102.0,UNKNOWN,,False,TO_RENOVATE
2816,Laeken,APARTMENT,GROUND_FLOOR,229000.0,3.0,165.0,,False,1.0,True,6.0,True,102.0,UNKNOWN,,False,TO_RENOVATE
2817,Molenbeek-Saint-Jean,APARTMENT,DUPLEX,210000.0,3.0,140.0,,False,,True,22.0,,,UNKNOWN,,False,GOOD
2818,Anderlecht,APARTMENT,DUPLEX,210000.0,3.0,140.0,,False,,True,22.0,,,UNKNOWN,,False,GOOD
2819,Waregem,HOUSE,HOUSE,449000.0,3.0,218.0,0,False,,,,,,665,4,False,GOOD
2820,GRANDMETZ,HOUSE,VILLA,690000.0,4.0,360.0,INSTALLED,,1.0,True,,,,6159,4,,GOOD
2821,Saint-Gilles,HOUSE,HOUSE,695000.0,5.0,256.0,INSTALLED,False,,,,True,8.0,256,2,False,GOOD
2822,Saint-Gilles,HOUSE,MIXED_USE_BUILDING,695000.0,5.0,256.0,INSTALLED,False,,,,True,8.0,256,2,False,GOOD
2823,Waterloo,HOUSE,VILLA,695000.0,4.0,178.0,HYPER_EQUIPPED,False,1.0,True,25.0,True,,930,4,,GOOD
2824,Waterloo,HOUSE,VILLA,695000.0,5.0,220.0,INSTALLED,False,1.0,True,26.0,True,,850,4,True,TO_BE_DONE_UP
2825,Waterloo,HOUSE,VILLA,695000.0,5.0,252.0,HYPER_EQUIPPED,False,1.0,True,40.0,True,450.0,786,4,,TO_BE_DONE_UP
2826,Antwerp,HOUSE,HOUSE,695000.0,3.0,228.0,INSTALLED,,1.0,,,True,60.0,160,2,,GOOD
2827,Chênée,HOUSE,APARTMENT_BLOCK,695000.0,4.0,262.0,0,,-1.0,True,,,,760,2,,TO_BE_DONE_UP
2828,Schilde,HOUSE,HOUSE,698000.0,2.0,235.0,INSTALLED,,-1.0,,,,,930,4,,AS_NEW
2829,Meise,HOUSE,VILLA,699000.0,3.0,205.0,USA_HYPER_EQUIPPED,False,,True,20.0,True,500.0,693,4,True,AS_NEW
2830,Zaventem,HOUSE,HOUSE,720000.0,4.0,307.0,,,,True,30.0,True,120.0,380,3,False,GOOD
2831,Woluwe-Saint-Pierre,HOUSE,HOUSE,725000.0,5.0,182.0,INSTALLED,False,,True,10.0,,,397,3,False,TO_BE_DONE_UP
2832,Grimbergen,HOUSE,HOUSE,749500.0,5.0,419.0,USA_HYPER_EQUIPPED,False,,True,,,,646,4,False,AS_NEW
2833,Etterbeek,HOUSE,HOUSE,750000.0,4.0,215.0,USA_SEMI_EQUIPPED,False,,True,30.0,True,130.0,210,2,False,GOOD
2834,Uccle,HOUSE,MIXED_USE_BUILDING,750000.0,4.0,286.0,USA_HYPER_EQUIPPED,False,,True,20.0,True,55.0,185,2,False,GOOD
2835,Woluwe-Saint-Lambert,HOUSE,HOUSE,795000.0,6.0,400.0,NOT_INSTALLED,,,True,,True,105.0,360,2,False,TO_RENOVATE
2836,Hoeilaart,HOUSE,VILLA,795000.0,4.0,315.0,HYPER_EQUIPPED,False,,True,,True,500.0,902,4,False,AS_NEW
2837,Thuin,HOUSE,VILLA,795000.0,6.0,460.0,INSTALLED,False,1.0,True,,True,,12530,4,,GOOD
2838,Binche,HOUSE,VILLA,795000.0,6.0,460.0,INSTALLED,False,1.0,True,,True,,12530,4,,GOOD
2839,Buvrinnes,HOUSE,VILLA,795000.0,6.0,460.0,INSTALLED,False,1.0,True,,True,,12530,4,,GOOD
2840,Brugge Sint-Michiels,HOUSE,MIXED_USE_BUILDING,795000.0,3.0,350.0,USA_HYPER_EQUIPPED,False,,True,12.0,True,180.0,619,4,False,AS_NEW
2841,Wezembeek-Oppem,HOUSE,HOUSE,825000.0,5.0,225.0,USA_HYPER_EQUIPPED,False,,True,,,,530,4,False,GOOD
2842,Spa,HOUSE,VILLA,845000.0,3.0,346.0,INSTALLED,False,,True,,,,3375,4,False,TO_BE_DONE_UP
2843,Bruxelles,HOUSE,APARTMENT_BLOCK,849000.0,5.0,230.0,HYPER_EQUIPPED,True,,True,20.0,,,230,2,False,AS_NEW
2844,Evere,HOUSE,HOUSE,850000.0,5.0,305.0,USA_HYPER_EQUIPPED,,-1.0,True,,,,500,2,,GOOD
2845,Evere,HOUSE,HOUSE,850000.0,5.0,305.0,USA_HYPER_EQUIPPED,,-1.0,True,,,,500,2,,GOOD
2846,Woluwe-Saint-Lambert,HOUSE,MIXED_USE_BUILDING,850000.0,6.0,950.0,0,False,,,,,,485,2,False,TO_RENOVATE
2847,Seraing Boncelles,HOUSE,VILLA,890000.0,4.0,315.0,INSTALLED,False,,True,100.0,True,6541.0,6541,4,True,GOOD
2848,Woluwe-Saint-Pierre,HOUSE,VILLA,895000.0,4.0,210.0,INSTALLED,False,,True,20.0,True,400.0,751,4,False,TO_BE_DONE_UP
2849,HULSTE,HOUSE,VILLA,920000.0,5.0,450.0,HYPER_EQUIPPED,,-1.0,,,,,1336,4,,AS_NEW
2850,NETHEN,HOUSE,HOUSE,495000.0,4.0,160.0,SEMI_EQUIPPED,,-1.0,True,,True,,1175,4,,
2851,Velaines,HOUSE,HOUSE,330000.0,3.0,152.0,,False,,True,36.0,True,746.0,900,4,,JUST_RENOVATED
2852,Sint-Genesius-Rode,HOUSE,VILLA,785000.0,6.0,263.0,USA_INSTALLED,,-1.0,True,,,,856,4,,GOOD
2853,Ixelles,APARTMENT,GROUND_FLOOR,319000.0,1.0,105.0,SEMI_EQUIPPED,False,,,,True,30.0,UNKNOWN,2,False,JUST_RENOVATED
2854,Ixelles,APARTMENT,APARTMENT,231000.0,1.0,55.0,SEMI_EQUIPPED,False,,,,,,UNKNOWN,2,False,TO_BE_DONE_UP
2855,Ixelles,APARTMENT,GROUND_FLOOR,319000.0,1.0,105.0,SEMI_EQUIPPED,False,,,,True,30.0,UNKNOWN,2,False,JUST_RENOVATED
2856,Arlon,HOUSE,HOUSE,1000000.0,7.0,1044.0,0,False,1.0,True,,,,1910,26,True,AS_NEW
2857,Athus,APARTMENT,APARTMENT,189000.0,1.0,68.0,INSTALLED,False,,,,,,UNKNOWN,2,False,GOOD
2858,Habay,HOUSE,MANOR_HOUSE,539000.0,4.0,239.0,0,False,,,,,,6200,,True,GOOD
2859,Nothomb,HOUSE,MANOR_HOUSE,349000.0,2.0,89.0,,False,1.0,,,,,793,,False,TO_RENOVATE
2860,Halanzy,HOUSE,APARTMENT_BLOCK,725000.0,0.0,900.0,0,False,1.0,,,,,0,3,False,TO_RENOVATE
2861,Athus,HOUSE,HOUSE,339000.0,4.0,143.0,0,False,,,,,,338,3,False,GOOD
2862,Oostende,APARTMENT,APARTMENT,399000.0,2.0,94.0,HYPER_EQUIPPED,False,,,,,,,,False,GOOD
2863,Aubange,HOUSE,HOUSE,449000.0,3.0,175.0,INSTALLED,False,,,,,,2100,,False,TO_BE_DONE_UP
2864,WOLUWE-SAINT-LAMBERT,APARTMENT,FLAT_STUDIO,106000.0,1.0,20.0,0,,-1.0,,,,,UNKNOWN,,,
2865,Louvain-La-Neuve,APARTMENT,FLAT_STUDIO,126500.0,1.0,21.0,0,,-1.0,,,,,UNKNOWN,,,
2866,Watermael-Boitsfort,APARTMENT,FLAT_STUDIO,155000.0,0.0,33.0,0,,-1.0,True,5.0,,,,,,
2867,Putte,HOUSE,HOUSE,1250000.0,5.0,423.0,INSTALLED,,-1.0,True,,True,,2276,4,,
2868,Lanaken,APARTMENT,APARTMENT,209000.0,2.0,127.0,0,,-1.0,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
2869,Woluwe-Saint-Pierre,HOUSE,HOUSE,650000.0,4.0,164.0,INSTALLED,,-1.0,True,32.0,True,32.0,155,2,,GOOD
2870,Tournai,APARTMENT,APARTMENT,239000.0,2.0,105.0,0,,-1.0,True,12.0,,,UNKNOWN,,,
2871,MOLENBEEK-SAINT-JEAN,APARTMENT,APARTMENT,265000.0,2.0,95.0,SEMI_EQUIPPED,,-1.0,,,,,UNKNOWN,3,,
2872,Wierde,HOUSE,HOUSE,309000.0,3.0,77.0,INSTALLED,,,True,24.0,True,,846,4,False,
2873,SINT-AGATHA-BERCHEM,APARTMENT,GROUND_FLOOR,249000.0,2.0,85.0,INSTALLED,,-1.0,True,30.0,,,UNKNOWN,2,,GOOD
2874,Molenbeek-Saint-Jean,APARTMENT,GROUND_FLOOR,249000.0,2.0,85.0,INSTALLED,,-1.0,True,30.0,,,UNKNOWN,2,,GOOD
2875,Genappe,HOUSE,HOUSE,425000.0,4.0,240.0,,False,,,,,,906,4,False,
2876,Gent,APARTMENT,GROUND_FLOOR,265000.0,1.0,37.0,HYPER_EQUIPPED,,-1.0,,,,,UNKNOWN,3,,
2877,Gent,APARTMENT,FLAT_STUDIO,265000.0,1.0,37.0,HYPER_EQUIPPED,,-1.0,,,,,UNKNOWN,3,,
2878,Rixensart,APARTMENT,APARTMENT,440000.0,2.0,75.0,0,,-1.0,,,,,UNKNOWN,4,,
2879,Gent,APARTMENT,APARTMENT,265000.0,1.0,37.0,HYPER_EQUIPPED,,-1.0,,,,,UNKNOWN,3,,AS_NEW
2880,Wetteren,HOUSE,HOUSE,499000.0,4.0,224.0,INSTALLED,,1.0,True,,True,,1136,,,TO_BE_DONE_UP
2881,Gent,HOUSE,HOUSE,545000.0,5.0,285.0,INSTALLED,False,,,,True,80.0,187,2,False,GOOD
2882,Lummen,HOUSE,VILLA,629000.0,4.0,285.0,HYPER_EQUIPPED,,1.0,,,True,,1601,4,,AS_NEW
2883,Bruxelles,HOUSE,HOUSE,580000.0,4.0,179.0,INSTALLED,False,,,,,,80,2,False,TO_BE_DONE_UP
2884,Berchem-Sainte-Agathe,HOUSE,APARTMENT_BLOCK,1396500.0,9.0,455.0,USA_HYPER_EQUIPPED,,,True,,True,80.0,350,2,False,AS_NEW
2885,Boom,HOUSE,HOUSE,320000.0,3.0,192.0,INSTALLED,,-1.0,True,17.0,True,64.0,155,2,,GOOD
2886,Halle,HOUSE,HOUSE,335000.0,3.0,120.0,SEMI_EQUIPPED,,-1.0,True,,,,514,2,,JUST_RENOVATED
2887,Sint-Gillis-Waas,HOUSE,HOUSE,374000.0,3.0,171.0,INSTALLED,,-1.0,True,,True,,510,4,,GOOD
2888,SINT-KATELIJNE-WAVER,HOUSE,HOUSE,400000.0,3.0,178.0,INSTALLED,,1.0,True,,True,,928,4,,TO_BE_DONE_UP
2889,Aalter,HOUSE,HOUSE,469000.0,5.0,261.0,INSTALLED,,-1.0,True,,True,,2126,4,,GOOD
2890,Boutersem,HOUSE,HOUSE,475000.0,6.0,223.0,HYPER_EQUIPPED,False,,True,45.0,,,1442,4,,GOOD
2891,Schilde,HOUSE,VILLA,1350000.0,5.0,693.0,INSTALLED,,1.0,True,56.0,True,2706.0,3054,4,,JUST_RENOVATED
2892,SEILLES,HOUSE,HOUSE,220000.0,3.0,228.0,SEMI_EQUIPPED,,-1.0,True,50.0,True,845.0,1020,4,,TO_RENOVATE
2893,Aalter,HOUSE,HOUSE,435000.0,2.0,100.0,INSTALLED,False,,,,True,,1003,,False,AS_NEW
2894,Nivelles,HOUSE,APARTMENT_BLOCK,445000.0,4.0,181.0,NOT_INSTALLED,,-1.0,True,8.0,True,70.0,165,2,,GOOD
2895,Nivelles,HOUSE,MIXED_USE_BUILDING,445000.0,4.0,181.0,NOT_INSTALLED,,-1.0,True,8.0,True,70.0,165,2,,GOOD
2896,Geraardsbergen,HOUSE,HOUSE,119000.0,2.0,120.0,SEMI_EQUIPPED,,-1.0,,,,,60,2,,TO_RENOVATE
2897,Lokeren,HOUSE,HOUSE,210000.0,3.0,137.0,,,-1.0,True,16.0,,,415,3,,TO_RENOVATE
2898,SINT-LIEVENS-HOUTEM,HOUSE,HOUSE,315000.0,3.0,150.0,INSTALLED,,-1.0,,,,,530,3,,GOOD
2899,Rumst,HOUSE,VILLA,699000.0,4.0,253.0,INSTALLED,,-1.0,True,70.0,True,100.0,268,3,,GOOD
2900,Auderghem,HOUSE,HOUSE,750000.0,6.0,191.0,INSTALLED,False,,True,20.0,True,140.0,0,2,False,GOOD
2901,Brasschaat,HOUSE,MANSION,895000.0,4.0,430.0,INSTALLED,,-1.0,True,,True,,1650,4,,AS_NEW
2902,Antwerp,HOUSE,HOUSE,1095000.0,5.0,317.0,0,,-1.0,True,104.0,,,223,2,,AS_NEW
2903,Waregem,HOUSE,BUNGALOW,299000.0,3.0,158.0,INSTALLED,,-1.0,True,,,,207,3,,GOOD
2904,Niel,HOUSE,HOUSE,335000.0,5.0,350.0,,,,True,60.0,,,270,2,False,GOOD
2905,Watermael-Boitsfort,HOUSE,HOUSE,1100000.0,4.0,265.0,USA_HYPER_EQUIPPED,,,True,32.0,True,18.0,175,2,False,JUST_RENOVATED
2906,SINT-GENESIUS-RODE,HOUSE,APARTMENT_BLOCK,1495000.0,6.0,710.0,NOT_INSTALLED,,-1.0,,,,,1184,3,,GOOD
2907,SINT-GENESIUS-RODE,HOUSE,MIXED_USE_BUILDING,1495000.0,6.0,710.0,NOT_INSTALLED,,-1.0,,,,,1184,3,,GOOD
2908,Wezembeek-Oppem,HOUSE,EXCEPTIONAL_PROPERTY,1895000.0,5.0,333.0,USA_HYPER_EQUIPPED,,,True,56.0,True,1000.0,1213,4,,AS_NEW
2909,COMBLAIN-FAIRON,HOUSE,HOUSE,25000.0,3.0,140.0,INSTALLED,,1.0,,,,,917,4,,GOOD
2910,Bruxelles,APARTMENT,PENTHOUSE,795000.0,2.0,155.0,HYPER_EQUIPPED,False,,True,50.0,,,,,False,AS_NEW
2911,Oostkamp,HOUSE,VILLA,545000.0,4.0,275.0,INSTALLED,,,True,,,,937,4,,GOOD
2912,COUTISSE,HOUSE,HOUSE,295000.0,3.0,150.0,INSTALLED,,-1.0,True,,True,,1192,4,,GOOD
2913,Lier,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
2914,Engis,HOUSE,TOWN_HOUSE,160000.0,2.0,133.0,SEMI_EQUIPPED,False,,True,35.0,True,300.0,400,2,,GOOD
2915,Pepingen,HOUSE,HOUSE,465000.0,3.0,150.0,SEMI_EQUIPPED,,-1.0,True,,True,,2775,4,,GOOD
2916,KESTER,HOUSE,HOUSE,370000.0,3.0,125.0,SEMI_EQUIPPED,,-1.0,True,,True,,2480,4,,TO_RENOVATE
2917,Robertville,HOUSE,COUNTRY_COTTAGE,525000.0,3.0,260.0,HYPER_EQUIPPED,,,True,100.0,True,440.0,736,3,False,JUST_RENOVATED
2918,Soumagne,HOUSE,HOUSE,149000.0,1.0,59.0,INSTALLED,False,,True,5.0,,,250,3,,
2919,Antwerpen,HOUSE,MANSION,670000.0,5.0,287.0,0,False,,,,,,184,2,False,
2920,Soumagne,HOUSE,HOUSE,149000.0,1.0,59.0,INSTALLED,False,,True,5.0,,,250,3,,
2921,Soumagne,HOUSE,HOUSE,139000.0,1.0,59.0,INSTALLED,False,,True,5.0,,,270,3,,
2922,Soumagne,HOUSE,HOUSE,129000.0,1.0,55.0,INSTALLED,False,,True,5.0,,,160,2,,
2923,Zaventem,HOUSE,HOUSE,369000.0,4.0,124.0,,False,,True,,,,350,3,,
2924,Vedrin,HOUSE,HOUSE,299000.0,4.0,161.0,INSTALLED,False,1.0,True,37.0,,,573,4,,GOOD
2925,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,305000.0,2.0,94.0,SEMI_EQUIPPED,False,,True,9.0,,,UNKNOWN,2,False,TO_BE_DONE_UP
2926,Zottegem,HOUSE,HOUSE,299000.0,4.0,291.0,SEMI_EQUIPPED,False,,True,8.0,True,,317,,False,GOOD
2927,Tielt-Winge,APARTMENT,APARTMENT,425000.0,2.0,107.0,HYPER_EQUIPPED,False,,True,,,,,,False,AS_NEW
2928,As,HOUSE,HOUSE,385129.0,3.0,140.0,0,,,,,,,472,3,,
2929,Namur,HOUSE,HOUSE,299000.0,3.0,132.0,INSTALLED,False,,True,37.0,,,102,2,,GOOD
2930,Uccle,APARTMENT,APARTMENT,370000.0,1.0,84.0,HYPER_EQUIPPED,True,,True,18.0,,,UNKNOWN,,False,AS_NEW
2931,Braine l'Alleud,HOUSE,HOUSE,235000.0,2.0,85.0,,False,,,,,,65,2,False,
2932,Braine-l'Alleud,APARTMENT,APARTMENT,210000.0,1.0,57.0,,False,,True,17.0,,,UNKNOWN,2,False,
2933,Bouillon,HOUSE,HOUSE,99000.0,4.0,118.0,SEMI_EQUIPPED,,-1.0,True,,,,0,2,,TO_RENOVATE
2934,Aalst,HOUSE,HOUSE,269000.0,3.0,184.0,SEMI_EQUIPPED,False,,,,True,182.0,295,,False,GOOD
2935,Hofstade,HOUSE,HOUSE,269000.0,3.0,184.0,SEMI_EQUIPPED,False,,,,True,182.0,295,,False,GOOD
2936,Marche-en-Famenne,HOUSE,HOUSE,315000.0,4.0,117.0,INSTALLED,False,,True,49.0,True,550.0,630,3,False,GOOD
2937,Genappe,HOUSE,HOUSE,169000.0,2.0,112.0,0,False,,,,,,1,2,False,TO_RESTORE
2938,Waregem,HOUSE,HOUSE,263000.0,3.0,160.0,0,False,,,,,,155,2,False,TO_RENOVATE
2939,Waregem,APARTMENT,APARTMENT,263000.0,3.0,160.0,0,False,,,,,,UNKNOWN,2,False,TO_RENOVATE
2940,SINT-LAMBRECHTS-WOLUWE,HOUSE,APARTMENT_BLOCK,945000.0,5.0,468.0,INSTALLED,,-1.0,,,True,53.0,170,2,,GOOD
2941,SINT-LAMBRECHTS-WOLUWE,HOUSE,MANSION,945000.0,5.0,468.0,INSTALLED,,-1.0,,,True,53.0,170,2,,GOOD
2942,Liège,HOUSE,APARTMENT_BLOCK,950000.0,6.0,397.0,0,,-1.0,True,,,,138,2,,AS_NEW
2943,Liege,HOUSE,APARTMENT_BLOCK,950000.0,13.0,568.0,INSTALLED,,,,,True,150.0,310,2,False,GOOD
2944,Zaventem,HOUSE,MIXED_USE_BUILDING,990000.0,5.0,490.0,HYPER_EQUIPPED,,-1.0,True,70.0,True,800.0,985,3,,AS_NEW
2945,Zaventem,HOUSE,HOUSE,990000.0,7.0,490.0,HYPER_EQUIPPED,,-1.0,True,70.0,True,800.0,985,3,,AS_NEW
2946,Tervuren,HOUSE,HOUSE,990000.0,5.0,295.0,INSTALLED,False,1.0,True,28.0,True,,1257,4,False,TO_BE_DONE_UP
2947,Woluwe-Saint-Pierre,HOUSE,HOUSE,995000.0,4.0,220.0,INSTALLED,False,,True,15.0,True,145.0,420,3,False,AS_NEW
2948,Antwerpen 1,HOUSE,HOUSE,998000.0,5.0,325.0,INSTALLED,,,True,50.0,,,150,2,,AS_NEW
2949,Schaerbeek,HOUSE,EXCEPTIONAL_PROPERTY,1050000.0,6.0,312.0,USA_HYPER_EQUIPPED,False,,True,62.0,True,45.0,225,2,False,AS_NEW
2950,Oosterzele,HOUSE,COUNTRY_COTTAGE,1095000.0,3.0,600.0,INSTALLED,False,1.0,True,40.0,,,1481,4,,GOOD
2951,Antwerp,HOUSE,HOUSE,1099000.0,6.0,383.0,INSTALLED,,1.0,,,,,303,2,,GOOD
2952,Anderlecht,HOUSE,APARTMENT_BLOCK,1190000.0,13.0,600.0,USA_INSTALLED,False,,True,10.0,,,200,2,,GOOD
2953,Uccle,HOUSE,HOUSE,1190000.0,5.0,369.0,USA_HYPER_EQUIPPED,False,,True,,,,530,4,False,GOOD
2954,Woluwe-Saint-Pierre,HOUSE,HOUSE,1195000.0,4.0,234.0,INSTALLED,False,,True,30.0,True,500.0,967,3,False,TO_BE_DONE_UP
2955,BRUXELLES,HOUSE,MIXED_USE_BUILDING,1200000.0,3.0,568.0,INSTALLED,,-1.0,,,,,196,2,,JUST_RENOVATED
2956,Kraainem,HOUSE,HOUSE,1200000.0,6.0,450.0,USA_INSTALLED,,,True,,True,550.0,873,4,False,GOOD
2957,SAINT-GILLES,HOUSE,HOUSE,1250000.0,5.0,464.0,INSTALLED,,1.0,True,16.0,True,130.0,260,2,,AS_NEW
2958,Kraainem,HOUSE,HOUSE,1250000.0,5.0,264.0,INSTALLED,,1.0,True,11.0,True,800.0,1375,4,,GOOD
2959,Kraainem,HOUSE,HOUSE,1250000.0,5.0,264.0,INSTALLED,False,,True,15.0,True,800.0,1375,4,False,GOOD
2960,Tervuren,HOUSE,HOUSE,1330000.0,5.0,520.0,USA_HYPER_EQUIPPED,False,,True,,,,4000,4,True,GOOD
2961,NEDER-OVER-HEEMBEEK (BRU.),HOUSE,APARTMENT_BLOCK,1350000.0,12.0,719.0,0,,-1.0,True,33.0,,,252,3,,TO_RENOVATE
2962,Bonheiden,HOUSE,VILLA,1400000.0,6.0,524.0,HYPER_EQUIPPED,,,True,70.0,True,3989.0,4410,4,True,GOOD
2963,Watermael-Boitsfort,HOUSE,HOUSE,1480000.0,6.0,425.0,HYPER_EQUIPPED,,,True,17.0,True,1020.0,1020,3,False,GOOD
2964,Schaerbeek,HOUSE,HOUSE,1495000.0,9.0,700.0,,,1.0,True,6.0,True,715.0,1050,2,,TO_RENOVATE
2965,Beersel,HOUSE,HOUSE,1495000.0,6.0,420.0,HYPER_EQUIPPED,False,,True,40.0,,,8535,4,,GOOD
2966,Liège,HOUSE,APARTMENT_BLOCK,1500000.0,10.0,513.0,0,,-1.0,,,,,122,2,,AS_NEW
2967,Uccle,HOUSE,HOUSE,1590000.0,3.0,319.0,INSTALLED,,1.0,True,135.0,True,900.0,1000,3,,AS_NEW
2968,Kraainem,HOUSE,EXCEPTIONAL_PROPERTY,1690000.0,5.0,548.0,HYPER_EQUIPPED,False,,True,,True,2370.0,2671,2,False,GOOD
2969,Woluwe-Saint-Pierre,HOUSE,HOUSE,1700000.0,8.0,371.0,HYPER_EQUIPPED,False,,True,,True,1317.0,1610,3,False,GOOD
2970,BRUXELLES,APARTMENT,APARTMENT,219000.0,2.0,80.0,SEMI_EQUIPPED,,-1.0,True,19.0,,,UNKNOWN,,,
2971,Châtelet,HOUSE,HOUSE,179000.0,5.0,144.0,SEMI_EQUIPPED,,-1.0,True,,,,0,2,,GOOD
2972,Etterbeek,APARTMENT,APARTMENT,275000.0,2.0,69.0,INSTALLED,,-1.0,,,,,UNKNOWN,2,,
2973,Temse,APARTMENT,APARTMENT,259000.0,3.0,93.0,INSTALLED,,-1.0,True,,True,,,3,,JUST_RENOVATED
2974,Temse,HOUSE,VILLA,1589000.0,10.0,825.0,HYPER_EQUIPPED,,1.0,True,,True,,4670,4,True,AS_NEW
2975,Nivelles,HOUSE,HOUSE,325000.0,3.0,146.0,SEMI_EQUIPPED,,-1.0,True,37.0,True,200.0,340,4,,TO_BE_DONE_UP
2976,Deurne,HOUSE,HOUSE,299000.0,4.0,190.0,SEMI_EQUIPPED,,-1.0,,,True,60.0,170,2,,TO_RENOVATE
2977,MECHELEN-BOVELINGEN,APARTMENT,APARTMENT,292500.0,3.0,133.0,INSTALLED,,-1.0,True,47.0,,,,2,,
2978,SINT-TRUIDEN,HOUSE,HOUSE,179000.0,2.0,138.0,SEMI_EQUIPPED,,-1.0,,,,,0,2,,TO_RENOVATE
2979,Genk,HOUSE,HOUSE,275000.0,3.0,124.0,INSTALLED,,-1.0,,,,,558,4,,GOOD
2980,Wilrijk,APARTMENT,APARTMENT,279000.0,2.0,86.0,INSTALLED,,-1.0,True,6.0,True,,,2,,GOOD
2981,Gent,APARTMENT,APARTMENT,239000.0,2.0,75.0,INSTALLED,False,,True,14.0,True,,,,False,GOOD
2982,SINT-AMANDSBERG,APARTMENT,APARTMENT,239000.0,2.0,75.0,INSTALLED,False,,True,14.0,True,,,,False,GOOD
2983,Gent,APARTMENT,GROUND_FLOOR,339000.0,3.0,150.0,INSTALLED,False,,True,65.0,True,,UNKNOWN,,False,AS_NEW
2984,POEDERLEE,HOUSE,HOUSE,289000.0,4.0,163.0,SEMI_EQUIPPED,,-1.0,True,35.0,True,300.0,616,,,TO_RENOVATE
2985,Watermael-Boitsfort,APARTMENT,APARTMENT,240000.0,1.0,50.0,HYPER_EQUIPPED,False,,True,8.0,,,UNKNOWN,,False,GOOD
