,Unnamed: 0,url,region,province,locality,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
108,108,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10682562,Wallonie,Liège,Liège,APARTMENT,APARTMENT,229000.0,89.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,4,0,GOOD
109,109,https://www.immoweb.be/en/classified/country-cottage/for-sale/geraardsbergen%20%28smeerebbe%20-%20vloerzegem%29/9506/10682559,Flanders,East Flanders,Geraardsbergen (Smeerebbe - Vloerzegem),HOUSE,COUNTRY_COTTAGE,469000.0,2.0,197.0,NOT_INSTALLED,0,0,0,0.0,1,3500.0,3732,4,0,TO_BE_DONE_UP
110,110,https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/10682555,Flanders,Flemish Brabant,Overijse,HOUSE,HOUSE,330000.0,3.0,149.0,INSTALLED,0,0,1,0.0,1,114.0,205,2,0,TO_BE_DONE_UP
111,111,https://www.immoweb.be/en/classified/villa/for-sale/linkebeek/1630/10682552,Flanders,Flemish Brabant,Linkebeek,HOUSE,VILLA,835000.0,5.0,480.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,1197,4,0,
112,112,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/rupelmonde/9150/10682547,Flanders,East Flanders,Rupelmonde,APARTMENT_GROUP,APARTMENT_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
113,113,https://www.immoweb.be/en/classified/apartment-block/for-sale/libramont-chevigny/6800/10682546,Wallonie,Luxembourg,Libramont-Chevigny,HOUSE,APARTMENT_BLOCK,475000.0,7.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,122,3,0,AS_NEW
114,114,https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8430/10682545,Flanders,West Flanders,Middelkerke,HOUSE,HOUSE,598000.0,6.0,200.0,INSTALLED,0,0,1,90.0,0,0.0,430,2,0,GOOD
115,115,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10682543,Flanders,West Flanders,Brugge,HOUSE,HOUSE,475000.0,3.0,194.0,INSTALLED,0,0,1,0.0,0,0.0,96,2,0,GOOD
116,116,https://www.immoweb.be/en/classified/apartment/for-sale/zottegem%20strijpen/9620/10682542,Flanders,East Flanders,Zottegem Strijpen,APARTMENT,APARTMENT,440000.0,2.0,130.0,USA_HYPER_EQUIPPED,0,0,1,35.0,1,450.0,,2,0,AS_NEW
117,117,https://www.immoweb.be/en/classified/apartment/for-sale/zottegem%20strijpen/9620/10682541,Flanders,East Flanders,Zottegem Strijpen,APARTMENT,APARTMENT,395000.0,2.0,117.0,USA_HYPER_EQUIPPED,0,0,1,55.0,1,450.0,,2,0,AS_NEW
118,118,https://www.immoweb.be/en/classified/apartment/for-sale/zottegem%20strijpen/9620/10682540,Flanders,East Flanders,Zottegem Strijpen,APARTMENT,APARTMENT,470000.0,3.0,133.0,USA_HYPER_EQUIPPED,0,0,1,40.0,1,450.0,,2,0,AS_NEW
119,119,https://www.immoweb.be/en/classified/apartment/for-sale/zottegem%20strijpen/9620/10682539,Flanders,East Flanders,Zottegem Strijpen,APARTMENT,APARTMENT,410000.0,2.0,114.0,USA_HYPER_EQUIPPED,0,0,1,31.0,1,450.0,,2,0,AS_NEW
120,120,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/huldenberg/3040/10666828,Flanders,Flemish Brabant,Huldenberg,HOUSE_GROUP,HOUSE_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
121,121,https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/10666139,Wallonie,Walloon Brabant,Lasne,HOUSE,VILLA,995000.0,6.0,300.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,14631,4,0,TO_RESTORE
122,122,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10673206,Flanders,Antwerp,Mechelen,HOUSE,HOUSE,513000.0,3.0,160.0,HYPER_EQUIPPED,0,0,1,0.0,1,600.0,699,3,0,AS_NEW
123,123,https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/10680520,Flanders,East Flanders,Wetteren,HOUSE,HOUSE,250000.0,3.0,178.0,SEMI_EQUIPPED,0,0,1,25.0,1,574.0,729,2,0,TO_RENOVATE
124,124,https://www.immoweb.be/en/classified/house/for-sale/sombreffe/5140/10680203,Wallonie,Namur,Sombreffe,HOUSE,HOUSE,275000.0,3.0,120.0,SEMI_EQUIPPED,0,0,1,36.0,1,220.0,335,3,0,GOOD
125,125,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10665484,Flanders,East Flanders,Geraardsbergen,HOUSE,HOUSE,240000.0,3.0,125.0,INSTALLED,0,0,0,0.0,0,0.0,58,2,0,JUST_RENOVATED
126,126,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/10664236,Brussels,Brussels,Bruxelles,HOUSE,HOUSE,550000.0,5.0,265.0,INSTALLED,0,0,0,0.0,0,0.0,110,2,0,TO_BE_DONE_UP
127,127,https://www.immoweb.be/en/classified/mansion/for-sale/ninove/9400/10663833,Flanders,East Flanders,Ninove,HOUSE,MANSION,615000.0,5.0,450.0,INSTALLED,0,0,1,0.0,1,1100.0,1260,4,0,GOOD
128,128,https://www.immoweb.be/en/classified/house/for-sale/linkebeek/1630/10672578,Flanders,Flemish Brabant,Linkebeek,HOUSE,HOUSE,495000.0,3.0,161.0,INSTALLED,0,0,1,0.0,0,0.0,303,3,0,GOOD
129,129,https://www.immoweb.be/en/classified/town-house/for-sale/vilvoorde/1800/10676543,Flanders,Flemish Brabant,Vilvoorde,HOUSE,TOWN_HOUSE,339000.0,2.0,132.0,NOT_INSTALLED,0,0,1,44.0,1,72.0,165,2,0,TO_BE_DONE_UP
130,130,https://www.immoweb.be/en/classified/house/for-sale/zaventem/1930/10676544,Flanders,Flemish Brabant,Zaventem,HOUSE,HOUSE,345000.0,3.0,115.0,SEMI_EQUIPPED,0,0,1,24.0,1,125.0,238,3,0,TO_BE_DONE_UP
131,131,https://www.immoweb.be/en/classified/house/for-sale/aywaille/4920/10681355,Wallonie,Liège,Aywaille,HOUSE,HOUSE,265000.0,3.0,281.0,INSTALLED,0,0,1,0.0,0,0.0,690,3,0,TO_RENOVATE
132,132,https://www.immoweb.be/en/classified/bungalow/for-sale/sprimont/4140/10681263,Wallonie,Liège,Sprimont,HOUSE,BUNGALOW,425000.0,4.0,220.0,USA_HYPER_EQUIPPED,0,0,1,49.0,1,1500.0,2200,4,0,GOOD
133,133,https://www.immoweb.be/en/classified/house/for-sale/merendree/9850/10669126,Flanders,East Flanders,Merendree,HOUSE,HOUSE,435000.0,4.0,165.0,USA_HYPER_EQUIPPED,0,0,1,25.0,1,110.0,196,3,0,AS_NEW
134,134,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10681382,Brussels,Brussels,Etterbeek,HOUSE,HOUSE,575000.0,4.0,145.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,50,3,0,GOOD
135,135,https://www.immoweb.be/en/classified/house/for-sale/lede/9340/10660142,Flanders,East Flanders,Lede,HOUSE,HOUSE,219000.0,3.0,170.0,INSTALLED,0,0,1,0.0,1,450.0,564,3,0,TO_BE_DONE_UP
136,136,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10660214,Flanders,East Flanders,Gent,HOUSE,HOUSE,272000.0,3.0,119.0,USA_INSTALLED,0,0,0,0.0,0,0.0,55,2,0,GOOD
137,137,https://www.immoweb.be/en/classified/house/for-sale/russeignies/7750/10660333,Wallonie,Hainaut,Russeignies,HOUSE,HOUSE,275000.0,5.0,172.0,INSTALLED,0,0,1,80.0,1,210.0,818,4,0,GOOD
138,138,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/waregem/8790/10662670,Flanders,West Flanders,Waregem,HOUSE_GROUP,HOUSE_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
139,139,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent%20mariakerke/9030/10660235,Flanders,East Flanders,Gent Mariakerke,HOUSE_GROUP,HOUSE_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
140,140,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10659704,Flanders,East Flanders,Dendermonde,HOUSE,HOUSE,599000.0,4.0,378.0,INSTALLED,0,0,0,0.0,1,0.0,571,3,0,TO_BE_DONE_UP
141,141,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/10493036,Flanders,West Flanders,Knokke-Heist,HOUSE,HOUSE,1250000.0,5.0,182.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,145,2,0,GOOD
142,142,https://www.immoweb.be/en/classified/house/for-sale/libin/6890/10657263,Wallonie,Luxembourg,Libin,HOUSE,HOUSE,299900.0,3.0,124.0,NOT_INSTALLED,0,0,1,8.0,1,257.0,320,3,0,AS_NEW
143,143,https://www.immoweb.be/en/classified/house/for-sale/asse%20zellik/1731/10671473,Flanders,Flemish Brabant,Asse Zellik,HOUSE,HOUSE,485000.0,6.0,290.0,HYPER_EQUIPPED,0,0,1,0.0,1,701.0,701,2,0,TO_BE_DONE_UP
144,144,https://www.immoweb.be/en/classified/house/for-sale/drogenbos/1620/10671527,Flanders,Flemish Brabant,Drogenbos,HOUSE,HOUSE,495000.0,3.0,161.0,INSTALLED,0,0,1,0.0,0,0.0,303,3,0,GOOD
145,145,https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/10672355,Brussels,Brussels,Auderghem,HOUSE,HOUSE,549000.0,5.0,200.0,INSTALLED,0,0,1,18.0,0,0.0,94,3,0,GOOD
146,146,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10671672,Brussels,Brussels,Woluwe-Saint-Pierre,HOUSE,HOUSE,795000.0,4.0,185.0,HYPER_EQUIPPED,0,0,1,0.0,1,300.0,392,3,0,GOOD
147,147,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10673633,Brussels,Brussels,Etterbeek,HOUSE,HOUSE,1295000.0,6.0,400.0,INSTALLED,0,0,1,15.0,1,0.0,380,2,0,GOOD
148,148,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/10680390,Flanders,West Flanders,Harelbeke,HOUSE,HOUSE,339000.0,3.0,160.0,INSTALLED,0,0,1,0.0,0,0.0,359,3,0,GOOD
149,149,https://www.immoweb.be/en/classified/villa/for-sale/binche/7130/10679928,Wallonie,Hainaut,Binche,HOUSE,VILLA,795000.0,6.0,460.0,INSTALLED,0,1,0,0.0,1,0.0,12530,4,0,GOOD
150,150,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10682633,Brussels,Brussels,Jette,APARTMENT,APARTMENT,170000.0,1.0,76.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,UNKNOWN,1,0,GOOD
151,151,https://www.immoweb.be/en/classified/house/for-sale/vresse-sur-semois/5550/10682631,Wallonie,Namur,Vresse-sur-Semois,HOUSE,HOUSE,225000.0,3.0,311.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,2479,3,0,TO_BE_DONE_UP
152,152,https://www.immoweb.be/en/classified/apartment-block/for-sale/woluwe-saint-lambert/1200/10682628,Brussels,Brussels,Woluwe-Saint-Lambert,HOUSE,APARTMENT_BLOCK,990000.0,6.0,363.0,INSTALLED,0,0,1,16.0,0,0.0,0,2,0,
153,153,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles%2021/1210/10682626,Brussels,Brussels,Bruxelles 21,APARTMENT,APARTMENT,220000.0,2.0,68.0,INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,4,0,
154,154,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerpen/2018/10319204,Flanders,Antwerp,Antwerpen,APARTMENT,PENTHOUSE,695000.0,3.0,125.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,UNKNOWN,3,0,JUST_RENOVATED
155,155,https://www.immoweb.be/en/classified/house/for-sale/celles/7760/10502998,Wallonie,Hainaut,Celles,HOUSE,HOUSE,239000.0,4.0,162.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,245,2,0,GOOD
156,156,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/10682622,Flanders,Antwerp,Antwerpen,APARTMENT,APARTMENT,180000.0,1.0,64.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,UNKNOWN,2,0,
157,157,https://www.immoweb.be/en/classified/country-cottage/for-sale/overijse/3090/10682621,Flanders,Flemish Brabant,Overijse,HOUSE,COUNTRY_COTTAGE,595000.0,4.0,213.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,3424,4,0,GOOD
158,158,https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/10682619,Wallonie,Hainaut,Mouscron,HOUSE,HOUSE,289000.0,3.0,190.0,INSTALLED,0,0,1,100.0,1,131.0,342,3,0,GOOD
159,159,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10682618,Brussels,Brussels,Anderlecht,APARTMENT,APARTMENT,215000.0,2.0,70.0,HYPER_EQUIPPED,0,0,1,10.0,0,0.0,UNKNOWN,2,0,AS_NEW
160,160,https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/10682616,Flanders,East Flanders,Lebbeke,HOUSE,HOUSE,315000.0,3.0,170.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,257,3,0,GOOD
161,161,https://www.immoweb.be/en/classified/villa/for-sale/stekene/9190/10682609,Flanders,East Flanders,Stekene,HOUSE,VILLA,845000.0,3.0,207.7073648685428,NOT_INSTALLED,0,0,1,0.0,0,0.0,1853,4,0,GOOD
162,162,https://www.immoweb.be/en/classified/house/for-sale/braine%20l%27alleud/1420/10682602,Wallonie,Walloon Brabant,Braine l'Alleud,HOUSE,HOUSE,265000.0,2.0,140.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,102,2,0,
163,163,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10682574,Flanders,West Flanders,Oostende,HOUSE,HOUSE,269000.0,3.0,135.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,166,2,0,TO_BE_DONE_UP
164,164,https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/10682571,Wallonie,Luxembourg,Bastogne,HOUSE,HOUSE,385000.0,4.0,177.0,NOT_INSTALLED,0,0,1,29.0,0,0.0,985,4,0,
165,165,https://www.immoweb.be/en/classified/house/for-sale/welkenraedt/4840/10682570,Wallonie,Liège,Welkenraedt,HOUSE,HOUSE,229000.0,3.0,150.0,SEMI_EQUIPPED,0,0,1,0.0,1,0.0,137,2,0,GOOD
166,166,https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/10682569,Flanders,Flemish Brabant,Tienen,HOUSE,HOUSE,265000.0,3.0,130.0,INSTALLED,0,0,1,0.0,0,0.0,55,1,0,GOOD
167,167,https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/10682568,Flanders,West Flanders,Ingelmunster,HOUSE,HOUSE,230000.0,3.0,147.0,INSTALLED,0,0,1,0.0,0,0.0,261,2,0,GOOD
168,168,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10682562,Wallonie,Liège,Liège,APARTMENT,APARTMENT,229000.0,89.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,4,0,GOOD
169,169,https://www.immoweb.be/en/classified/country-cottage/for-sale/geraardsbergen%20%28smeerebbe%20-%20vloerzegem%29/9506/10682559,Flanders,East Flanders,Geraardsbergen (Smeerebbe - Vloerzegem),HOUSE,COUNTRY_COTTAGE,469000.0,2.0,197.0,NOT_INSTALLED,0,0,0,0.0,1,3500.0,3732,4,0,TO_BE_DONE_UP
170,170,https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/10682555,Flanders,Flemish Brabant,Overijse,HOUSE,HOUSE,330000.0,3.0,149.0,INSTALLED,0,0,1,0.0,1,114.0,205,2,0,TO_BE_DONE_UP
171,171,https://www.immoweb.be/en/classified/villa/for-sale/linkebeek/1630/10682552,Flanders,Flemish Brabant,Linkebeek,HOUSE,VILLA,835000.0,5.0,480.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,1197,4,0,
172,172,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/rupelmonde/9150/10682547,Flanders,East Flanders,Rupelmonde,APARTMENT_GROUP,APARTMENT_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
173,173,https://www.immoweb.be/en/classified/apartment-block/for-sale/libramont-chevigny/6800/10682546,Wallonie,Luxembourg,Libramont-Chevigny,HOUSE,APARTMENT_BLOCK,475000.0,7.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,122,3,0,AS_NEW
174,174,https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8430/10682545,Flanders,West Flanders,Middelkerke,HOUSE,HOUSE,598000.0,6.0,200.0,INSTALLED,0,0,1,90.0,0,0.0,430,2,0,GOOD
175,175,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10682543,Flanders,West Flanders,Brugge,HOUSE,HOUSE,475000.0,3.0,194.0,INSTALLED,0,0,1,0.0,0,0.0,96,2,0,GOOD
176,176,https://www.immoweb.be/en/classified/apartment/for-sale/zottegem%20strijpen/9620/10682542,Flanders,East Flanders,Zottegem Strijpen,APARTMENT,APARTMENT,440000.0,2.0,130.0,USA_HYPER_EQUIPPED,0,0,1,35.0,1,450.0,,2,0,AS_NEW
177,177,https://www.immoweb.be/en/classified/apartment/for-sale/zottegem%20strijpen/9620/10682541,Flanders,East Flanders,Zottegem Strijpen,APARTMENT,APARTMENT,395000.0,2.0,117.0,USA_HYPER_EQUIPPED,0,0,1,55.0,1,450.0,,2,0,AS_NEW
178,178,https://www.immoweb.be/en/classified/apartment/for-sale/zottegem%20strijpen/9620/10682540,Flanders,East Flanders,Zottegem Strijpen,APARTMENT,APARTMENT,470000.0,3.0,133.0,USA_HYPER_EQUIPPED,0,0,1,40.0,1,450.0,,2,0,AS_NEW
179,179,https://www.immoweb.be/en/classified/apartment/for-sale/zottegem%20strijpen/9620/10682539,Flanders,East Flanders,Zottegem Strijpen,APARTMENT,APARTMENT,410000.0,2.0,114.0,USA_HYPER_EQUIPPED,0,0,1,31.0,1,450.0,,2,0,AS_NEW
180,180,https://www.immoweb.be/en/classified/house/for-sale/molenbeek-saint-jean/1080/10653691,Brussels,Brussels,Molenbeek-Saint-Jean,HOUSE,HOUSE,720000.0,6.0,212.0,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,155,2,0,GOOD
181,181,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9000/10680776,Flanders,East Flanders,Gent,HOUSE_GROUP,HOUSE_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
182,182,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zwijnaarde/9052/10680774,Flanders,East Flanders,Zwijnaarde,HOUSE_GROUP,HOUSE_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
183,183,https://www.immoweb.be/en/classified/house/for-sale/neufch%C3%A2teau/6840/10662010,Wallonie,Luxembourg,Neufchâteau,HOUSE,HOUSE,210000.0,4.0,157.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,172,2,0,TO_RENOVATE
184,184,https://www.immoweb.be/en/classified/villa/for-sale/la%20louviere/7100/10472897,Wallonie,Hainaut,La Louviere,HOUSE,VILLA,299000.0,3.0,149.0,HYPER_EQUIPPED,0,0,1,17.0,0,0.0,271,3,0,AS_NEW
185,185,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10667661,Wallonie,Liège,Seraing,HOUSE,HOUSE,155000.0,2.0,80.0,SEMI_EQUIPPED,0,0,1,8.0,1,95.0,256,3,0,TO_BE_DONE_UP
186,186,https://www.immoweb.be/en/classified/house/for-sale/avelgem/8580/10668096,Flanders,West Flanders,Avelgem,HOUSE,HOUSE,189000.0,4.0,150.0,SEMI_EQUIPPED,0,0,1,0.0,0,0.0,193,2,0,TO_RENOVATE
187,187,https://www.immoweb.be/en/classified/house/for-sale/ouffet/4590/10667480,Wallonie,Liège,Ouffet,HOUSE,HOUSE,205000.0,4.0,175.0,SEMI_EQUIPPED,0,0,1,0.0,1,0.0,428,2,0,TO_BE_DONE_UP
188,188,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/gooik/1755/10667506,Flanders,Flemish Brabant,Gooik,HOUSE,MIXED_USE_BUILDING,299000.0,4.0,160.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,905,3,0,TO_RENOVATE
189,189,https://www.immoweb.be/en/classified/apartment-block/for-sale/gooik/1755/10667496,Flanders,Flemish Brabant,Gooik,HOUSE,APARTMENT_BLOCK,299000.0,4.0,160.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,905,3,0,TO_RENOVATE
190,190,https://www.immoweb.be/en/classified/house/for-sale/la%20louvi%C3%A8re%20besonrieux/7100/10666628,Wallonie,Hainaut,La Louvière Besonrieux,HOUSE,HOUSE,330000.0,3.0,190.0,INSTALLED,0,0,1,0.0,0,0.0,234,2,0,AS_NEW
191,191,https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/10666293,Wallonie,Namur,Profondeville,HOUSE,HOUSE,375000.0,6.0,230.0,SEMI_EQUIPPED,0,0,1,20.0,1,2911.0,2911,3,0,
192,192,https://www.immoweb.be/en/classified/house/for-sale/ekeren/2180/10667656,Flanders,Antwerp,Ekeren,HOUSE,HOUSE,439000.0,4.0,175.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,332,2,0,GOOD
193,193,https://www.immoweb.be/en/classified/house/for-sale/rixensart%20genval/1332/10667626,Wallonie,Walloon Brabant,Rixensart Genval,HOUSE,HOUSE,450000.0,3.0,178.0,NOT_INSTALLED,0,0,1,20.0,1,607.0,753,3,0,AS_NEW
194,194,https://www.immoweb.be/en/classified/villa/for-sale/arlon/6700/10666945,Wallonie,Luxembourg,Arlon,HOUSE,VILLA,578000.0,4.0,229.0,HYPER_EQUIPPED,0,1,1,25.0,0,0.0,886,4,0,AS_NEW
195,195,https://www.immoweb.be/en/classified/house/for-sale/heverlee/3001/10668131,Flanders,Flemish Brabant,Heverlee,HOUSE,HOUSE,579000.0,4.0,190.0,NOT_INSTALLED,0,0,1,25.0,1,223.0,223,3,0,GOOD
196,196,https://www.immoweb.be/en/classified/villa/for-sale/olne/4877/10666371,Wallonie,Liège,Olne,HOUSE,VILLA,700000.0,3.0,190.0,INSTALLED,0,0,1,0.0,1,3060.0,3190,4,1,AS_NEW
197,197,https://www.immoweb.be/en/classified/house/for-sale/corroy%20le%20grand/1325/10666756,Wallonie,Walloon Brabant,Corroy le Grand,HOUSE,HOUSE,1495000.0,10.0,514.0,USA_HYPER_EQUIPPED,0,0,1,59.0,1,3800.0,4125,4,0,AS_NEW
198,198,https://www.immoweb.be/en/classified/apartment-block/for-sale/corroy%20le%20grand/1325/10666754,Wallonie,Walloon Brabant,Corroy le Grand,HOUSE,APARTMENT_BLOCK,1495000.0,10.0,514.0,USA_HYPER_EQUIPPED,0,0,1,59.0,1,3800.0,4125,4,0,AS_NEW
199,199,https://www.immoweb.be/en/classified/apartment-block/for-sale/herstal/4040/10674050,Wallonie,Liège,Herstal,HOUSE,APARTMENT_BLOCK,299000.0,4.0,201.0,NOT_INSTALLED,0,0,1,42.0,0,0.0,622,2,0,GOOD
200,200,https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/10674479,Brussels,Brussels,Ixelles,HOUSE,APARTMENT_BLOCK,469000.0,2.0,105.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,2,0,TO_RENOVATE
201,201,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bruxelles/1020/10673125,Brussels,Brussels,Bruxelles,HOUSE,MIXED_USE_BUILDING,775000.0,3.0,310.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,163,2,0,GOOD
202,202,https://www.immoweb.be/en/classified/villa/for-sale/vosselaar/2350/10674699,Flanders,Antwerp,Vosselaar,HOUSE,VILLA,1085000.0,6.0,530.0,INSTALLED,0,0,0,0.0,0,0.0,4152,4,0,TO_BE_DONE_UP
203,203,https://www.immoweb.be/en/classified/house/for-sale/herne/1540/10674837,Flanders,Flemish Brabant,Herne,HOUSE,HOUSE,1180000.0,5.0,310.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,15797,4,0,JUST_RENOVATED
204,204,https://www.immoweb.be/en/classified/villa/for-sale/herne/1540/10674828,Flanders,Flemish Brabant,Herne,HOUSE,VILLA,1180000.0,5.0,310.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,15797,4,0,JUST_RENOVATED
205,205,https://www.immoweb.be/en/classified/villa/for-sale/enghien/7850/10674829,Wallonie,Hainaut,Enghien,HOUSE,VILLA,1180000.0,5.0,310.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,15797,4,0,JUST_RENOVATED
206,206,https://www.immoweb.be/en/classified/house/for-sale/menen/8930/10678929,Flanders,West Flanders,Menen,HOUSE,HOUSE,125000.0,4.0,192.0,USA_INSTALLED,0,0,1,0.0,1,26.0,116,2,0,TO_BE_DONE_UP
207,207,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10679769,Flanders,East Flanders,Geraardsbergen,HOUSE,HOUSE,165000.0,4.0,140.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,50,2,0,TO_BE_DONE_UP
208,208,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10680426,Flanders,East Flanders,Ronse,HOUSE,HOUSE,245000.0,3.0,165.0,INSTALLED,0,0,1,0.0,0,0.0,480,2,0,GOOD
209,209,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10680425,Flanders,East Flanders,Ronse,HOUSE,HOUSE,245000.0,3.0,165.0,INSTALLED,0,0,1,0.0,0,0.0,480,2,0,GOOD
210,210,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10680317,Brussels,Brussels,Jette,APARTMENT,APARTMENT,290000.0,2.0,90.0,INSTALLED,0,0,1,5.0,0,0.0,UNKNOWN,2,0,
211,211,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10680313,Brussels,Brussels,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,230000.0,1.0,68.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,UNKNOWN,2,0,TO_BE_DONE_UP
212,212,https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/10680305,Flanders,West Flanders,Kortrijk,APARTMENT,APARTMENT,134000.0,2.0,68.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,UNKNOWN,2,0,TO_RENOVATE
213,213,https://www.immoweb.be/en/classified/house/for-sale/seneffe/7180/10634695,Wallonie,Hainaut,Seneffe,HOUSE,HOUSE,230000.0,2.0,150.0,NOT_INSTALLED,0,0,1,20.0,1,0.0,220,2,0,GOOD
214,214,https://www.immoweb.be/en/classified/house/for-sale/feluy/7181/10634693,Wallonie,Hainaut,FELUY,HOUSE,HOUSE,230000.0,2.0,150.0,NOT_INSTALLED,0,0,1,20.0,1,0.0,220,2,0,GOOD
